AGEP,PINCP,SEX,ESR,PUMA
37.946503,0.0,2,6,1300
61.438423,25356.771,2,6,1300
69.53241,169385.75,1,1,500
61.47297,113424.52,2,1,2300
61.360054,6242.3257,1,1,3208
33.183052,59635.39,1,1,400
52.39756,0.0,1,6,1702
24.406918,11353.993,2,1,1001
53.84364,14261.659,2,1,1500
48.80441,0.017548164,1,6,3203
67.49188,27112.229,2,6,100
20.679789,8182.8677,2,3,2904
45.171066,27079.385,1,1,1600
32.445038,7661.2817,1,1,3203
20.86605,37513.227,2,1,2702
28.788675,1682.3035,2,1,2903
43.84186,0.0044779605,1,3,1900
32.704136,39714.04,1,1,2600
57.126328,54119.57,1,1,1002
25.90944,0.047564328,2,6,3207
52.773647,59806.145,2,1,500
26.649416,21666.88,2,3,3202
70.748146,82375.03,2,1,2800
59.78469,46349.62,2,1,3211
83.15558,14607.549,1,6,100
72.29934,23207.121,2,6,3002
28.232841,46577.383,2,1,3203
51.608227,110063.71,1,1,200
57.93685,50786.734,2,1,3213
50.263973,39674.703,2,1,100
46.932686,46863.527,1,1,300
49.689613,31044.623,2,1,1900
52.781887,15662.645,1,6,300
40.704876,79776.2,1,1,1704
44.756546,23895.145,1,1,1600
27.542679,22912.186,2,1,300
37.014633,107498.484,1,1,2800
74.32893,13067.171,2,6,1600
54.649757,18780.59,2,1,400
25.79748,24016.256,1,1,400
35.801304,0.0012157195,2,6,2903
49.185215,43578.934,2,1,3005
27.212324,34211.61,1,1,2600
54.09963,35687.508,2,1,3206
71.471146,24260.762,1,6,3210
76.04725,26798.982,1,6,3202
71.468056,16383.484,2,6,1704
38.841118,23479.527,2,1,100
57.35971,46545.055,1,1,3001
33.06641,3438.76,2,1,2400
69.44569,36053.375,1,6,400
61.282616,57147.98,2,1,3213
59.131824,9049.417,2,6,2902
79.31641,33872.41,1,6,2200
44.37128,0.021969223,2,3,3006
90.83784,51016.98,1,6,3006
61.596638,27492.594,1,6,3004
79.07051,7363.0376,1,6,3211
71.82509,43966.246,2,1,2905
59.736683,161746.94,1,1,2901
66.80646,21000.65,1,1,2901
17.717628,2274.153,2,3,400
23.47441,0.0,1,6,2102
66.27941,20781.902,1,6,3211
41.555557,30733.596,1,1,2800
69.66683,51259.758,2,6,1100
79.12389,13346.311,2,6,2600
81.7537,29336.254,1,6,1900
67.18489,52441.703,2,6,2902
71.56481,3991.3687,2,6,3212
41.280006,110164.63,1,1,1500
39.862495,133656.73,1,1,2702
55.521286,16273.959,2,6,2906
32.532257,5657.769,1,6,3203
45.239334,21045.584,1,1,600
23.916597,81.30359,2,6,2903
94.223816,0.0,1,6,500
54.47977,21027.367,2,1,2000
25.64967,53163.312,1,1,3202
58.846024,0.020795474,1,6,3202
68.650635,61379.18,1,1,2903
28.343632,40114.605,1,1,1500
67.02292,31740.32,2,6,2200
58.824375,45237.496,2,6,1900
27.642916,36640.926,1,1,801
17.738834,1103.1948,1,6,300
33.788544,64406.95,1,1,500
34.268528,66657.38,1,1,1900
22.341564,0.03409871,2,6,2500
59.11641,9228.502,2,1,2904
27.618532,25645.994,2,6,2101
19.069658,0.064472124,1,6,2600
75.19003,49897.926,1,6,2907
37.260307,8222.047,2,6,1001
63.98388,30696.363,1,6,2000
70.14787,73095.61,2,6,100
28.870941,70179.71,2,1,2702
64.02614,73432.04,2,6,2908
18.239613,0.0,2,6,1100
82.451324,19069.59,1,6,1703
26.99482,11904.776,1,1,3206
35.11614,76880.38,2,1,3211
66.10723,23235.402,2,1,2200
72.1033,35709.535,2,6,3207
52.45989,84107.25,2,1,1801
58.145836,7895.7227,1,2,3005
41.85257,33285.547,2,1,2903
25.601757,8545.67,2,1,2500
62.135128,31477.752,2,6,3001
18.40842,0.006031031,1,6,100
42.792694,167134.61,1,1,1400
63.08396,123864.86,1,1,1900
65.460205,0.0,2,6,3003
71.24211,22821.18,1,6,3005
67.55083,19018.771,1,6,3003
17.507233,0.0,2,6,3203
23.875841,27834.06,2,1,1100
60.82625,51439.83,2,1,1200
71.16853,16005.282,1,1,3213
71.18692,79858.18,1,6,2101
68.55971,76042.54,2,6,2905
76.606964,23430.895,2,6,2800
65.61456,26822.967,2,6,300
62.036606,160152.9,2,6,1100
69.198105,11442.298,1,6,3203
24.181305,2826.422,1,3,1300
83.14241,52120.06,1,6,3004
72.80655,29936.342,2,1,2300
30.507227,28020.37,1,1,2703
70.76486,35336.81,2,6,3003
31.182867,57514.2,2,1,2102
71.74648,20828.076,2,6,1002
83.57168,26228.691,2,6,700
37.143356,596.2905,2,6,2901
31.203382,56211.176,2,6,3201
56.8901,166016.23,1,1,2902
40.595825,62495.496,1,1,3208
49.145397,76322.695,2,1,2904
37.331657,59430.49,1,1,1300
73.369095,44420.418,1,1,300
15.936066,0.003034418,2,6,1500
36.292114,23987.62,2,1,3208
44.32336,64767.715,2,1,3003
59.679886,11086.27,2,6,600
76.668205,22118.867,1,6,300
27.631432,94121.96,1,1,1701
43.050327,46924.574,2,1,2904
63.787003,16770.432,2,6,3203
87.451294,11710.005,1,6,3006
44.357925,45671.902,2,1,2000
39.794018,73876.68,2,1,3001
47.10572,14951.242,2,1,600
50.046673,105049.73,1,1,3004
61.50642,12273.163,1,6,2102
31.684853,7974.9204,2,3,500
64.09529,35573.47,2,1,3209
21.5646,1034.5776,2,6,3213
20.468441,18576.424,1,1,1200
15.828152,0.009817317,2,6,1900
15.875206,0.15329267,2,6,3205
53.068623,20817.57,1,6,1801
72.02219,18044.412,1,6,1100
58.907845,70892.49,1,1,3004
86.13252,31806.379,2,6,3206
34.107933,8688.561,1,1,300
16.956394,0.02392424,2,6,2000
50.24446,9363.908,1,3,2904
66.98109,23547.07,1,1,100
68.3239,60266.883,1,6,2904
76.18259,30070.371,1,6,3213
39.4762,129633.016,1,1,1100
25.76659,18523.826,2,1,2200
78.625465,20673.139,1,6,1500
65.81146,8023.3833,2,6,2200
59.179436,17674.957,2,1,100
60.685577,55586.496,1,1,3209
35.093098,55703.777,1,1,2800
45.888878,23651.006,2,1,2500
31.78974,27534.42,2,1,2907
54.094753,15497.278,1,2,3212
36.17111,44819.145,1,1,1900
55.580223,33903.66,1,1,1801
64.78537,23002.678,2,6,1002
56.35244,21608.336,2,6,1801
63.70501,14403.987,2,6,1004
88.17549,27157.8,2,6,1002
50.709206,38986.758,2,1,2903
56.90808,115107.586,1,1,1600
87.370834,18226.662,2,6,1100
35.542866,1853.5587,2,6,500
42.090282,154006.34,1,1,1400
84.85263,15273.729,2,6,1100
21.252686,0.1778644,2,6,801
66.10916,92711.78,1,6,3002
42.69676,46019.016,2,2,3100
31.326088,32219.086,1,1,2904
78.878006,33808.57,2,6,1004
61.825035,14062.475,2,6,3211
54.68034,39545.926,1,1,2400
80.01599,14461.181,2,6,2300
55.783653,33070.57,1,1,1300
41.45736,16842.031,1,6,1200
61.401524,0.002320116,2,6,2901
76.64229,44868.2,2,2,2905
54.421432,59364.72,1,3,2901
57.778084,0.07100332,2,6,2908
74.28501,14700.068,1,6,400
56.231285,51863.855,2,1,2800
90.47734,5467.69,2,6,2200
46.656246,151726.0,1,1,1704
54.09551,120880.4,2,1,1900
62.961258,62753.445,1,1,2904
30.242102,27153.062,1,1,3205
33.430473,92446.195,1,1,2500
38.370823,12513.864,1,6,1002
39.630367,113130.79,1,1,1600
30.485538,66750.64,2,1,1100
67.04416,21031.92,2,6,200
51.46731,10185.328,1,1,3004
55.678947,175012.52,1,1,2906
66.85139,29179.66,2,6,3002
18.048,0.08503951,2,6,2600
70.928696,48139.516,1,6,1200
18.823618,0.0,1,6,1900
53.87697,45250.094,2,1,2800
74.48298,64346.78,1,6,2800
45.878815,32205.877,1,1,1704
62.045937,21749.758,1,1,3209
20.991945,0.0,1,6,2500
23.331587,19979.967,1,1,3211
26.58618,22304.477,1,1,1801
47.311142,26032.191,1,2,600
30.050852,22840.994,2,1,1200
78.95282,41111.375,2,6,3203
62.235012,25425.156,2,1,100
45.343285,44904.93,1,1,1703
67.03021,55762.297,1,6,3300
31.309198,43473.164,1,1,2000
51.2097,37514.477,2,1,600
29.745975,0.0,2,6,600
68.47703,0.053706348,2,6,3206
56.895527,151333.66,1,1,2300
67.13008,49912.11,1,6,3213
70.36282,38102.934,2,6,2600
52.48159,49815.098,1,1,1300
21.776619,4330.0767,2,1,3212
43.794464,35401.67,2,1,3208
34.05538,27788.6,1,1,1300
64.53093,43839.676,2,1,3300
40.539017,109390.85,2,1,2901
50.283646,66957.34,1,1,3201
34.084076,20713.873,1,1,1801
18.766,0.0,1,6,1701
43.29735,0.08374681,2,6,3212
29.77109,25783.305,1,1,2907
52.36712,65298.18,1,1,1400
89.176926,40141.277,2,6,2101
51.844757,8546.975,2,1,3213
59.923332,60325.938,1,1,2701
28.334486,8977.428,2,1,2000
71.325195,6985.6006,1,6,2000
21.027695,0.57512593,1,1,3209
60.622158,0.0,2,6,2600
24.937424,0.0,1,6,600
76.92462,32318.273,1,6,200
24.5686,4938.056,1,1,3202
49.56574,17258.86,1,1,1802
55.175224,294975.28,1,1,3203
67.42082,11449.907,1,6,100
37.797607,15393.633,2,3,1300
51.360264,76603.445,1,1,1704
80.228806,7259.6626,2,6,3300
31.943901,34418.605,1,1,200
60.11779,64304.88,2,1,2703
72.45312,33415.41,2,6,1200
44.91059,0.12113733,2,6,2904
95.65314,34183.465,1,6,1100
53.006382,23236.908,1,1,1300
24.921133,4373.6724,1,1,3206
60.874706,79021.79,2,1,1704
42.798546,0.06712906,2,6,1003
50.49718,47645.41,2,1,2907
20.177162,0.017509349,2,6,1400
55.498478,100949.21,1,1,1003
44.54721,22215.504,2,1,3209
62.548206,63457.82,1,1,2300
59.043243,0.035563257,2,6,3300
50.863384,28072.34,1,1,3201
81.24998,12582.115,2,6,1600
18.048569,2900.8271,1,6,1100
65.74538,2147.0078,1,6,1500
24.106575,40139.02,1,1,2703
61.374275,3282.3723,2,1,2101
32.840675,42070.836,2,1,3210
82.527695,38566.875,2,1,2701
74.67314,9743.979,2,1,2903
16.3726,4765.6704,2,1,2200
68.206245,55008.242,1,1,3202
67.271835,40975.08,1,6,3004
32.63694,29414.697,1,1,3004
57.576725,0.010460831,2,6,3203
56.891174,55658.53,2,1,2300
41.239414,0.06748532,2,6,1200
37.87283,127088.57,1,1,3208
63.85194,62649.04,2,1,2000
61.47392,65844.55,1,1,3004
45.43065,94910.76,1,1,802
56.64245,48020.297,2,1,3005
66.512314,17177.785,2,6,400
70.979836,29226.45,2,6,100
69.68497,13989.209,1,6,2907
48.01025,48084.914,1,1,1100
70.63245,0.0,1,6,3300
58.61248,129736.41,1,1,700
51.926476,39929.94,1,1,1001
70.224525,62755.957,2,6,1300
57.98962,0.012391902,2,6,3210
25.584902,27257.832,1,1,3004
38.23855,4327.6567,2,1,802
61.495163,4743.8774,2,6,3202
32.900475,73462.72,2,1,2907
39.755554,95383.516,1,1,2902
66.94976,20845.742,1,1,100
24.25783,30234.918,2,1,3204
96.88106,67560.1,2,6,2200
19.099686,0.0,2,6,1200
59.81641,148258.33,1,1,2903
27.417698,18141.926,1,1,2102
80.313736,53282.29,1,6,2907
19.113903,4786.65,1,1,100
48.59134,89305.445,1,1,1500
66.606476,13594.747,2,1,2903
61.20311,29119.139,1,6,2908
23.387537,14516.552,1,1,1100
66.58992,80151.78,1,6,300
68.9365,0.0,2,6,3211
51.90069,34264.703,2,1,1802
19.031666,8989.234,2,1,2901
24.38776,5505.4536,2,1,400
73.760025,10735.583,2,6,3005
65.336075,6266.0503,2,6,1600
49.73023,71375.3,1,1,801
38.81888,245972.52,2,1,2000
44.067883,0.032567304,1,6,3208
33.786343,31964.506,1,1,2600
58.238308,36526.414,2,1,3205
66.44409,6739.23,1,6,500
20.170881,0.0,1,6,400
82.54237,48192.25,1,6,3206
44.33507,0.0,1,6,200
73.06644,23729.135,1,6,500
62.32976,20422.38,2,6,1400
32.845108,24207.902,2,2,1704
31.223124,9667.174,2,6,300
32.738274,42811.12,2,1,3201
45.743484,14404.619,2,1,1003
69.54928,48794.668,1,1,1801
70.876526,54712.53,2,1,2102
58.102413,117109.88,1,1,3211
19.883268,859.27057,1,6,100
50.487995,104671.62,1,1,400
68.537155,41874.535,1,6,2000
60.93086,14405.76,2,1,2908
45.972916,10014.778,2,1,600
16.927177,0.02700579,1,6,1003
25.451954,9340.155,1,1,2903
49.107265,348070.22,2,1,1701
75.63782,16723.33,2,6,3005
52.008312,14549.665,1,1,3208
59.042168,39071.14,1,1,1704
67.597496,300562.06,1,1,3213
43.650074,25619.445,2,1,1500
24.408092,9672.274,1,1,2702
55.26427,40985.75,1,6,1300
18.891535,3759.031,2,1,1900
64.44625,0.035490178,2,6,2102
51.198414,172714.75,1,1,3005
65.162605,77123.09,2,1,200
40.489334,18657.727,1,1,2902
38.93355,133177.06,2,1,3001
40.250923,102270.96,1,1,3204
18.023869,0.059206363,1,6,1900
75.00353,27311.594,2,6,1003
62.86791,12296.139,1,6,1703
30.441734,48753.316,1,1,2903
58.956745,58952.02,1,1,400
42.255684,47915.855,1,1,3001
62.560596,145558.47,1,1,2907
20.584164,21915.146,1,1,1001
55.47101,77768.984,2,1,2800
51.999504,65008.07,1,1,200
67.90193,19651.158,1,6,2000
67.591446,13873.282,2,1,700
43.192657,0.11915038,2,6,1500
43.49358,14096.395,2,1,1100
66.1795,27739.084,2,6,1900
68.96862,7396.909,2,6,300
52.90727,209053.64,1,1,1801
74.13609,59271.207,1,6,3005
64.57225,42228.37,2,1,3005
21.911789,7113.5474,1,1,2500
29.555017,10414.695,2,1,3210
33.792824,18019.15,1,1,200
32.304604,39188.39,2,1,2908
47.204006,25492.996,2,1,2903
19.415699,0.0,2,6,1100
63.92746,42034.863,1,1,2000
66.74806,15025.275,1,6,2904
75.684265,24840.447,2,1,801
31.571909,9687.7295,2,6,3204
38.181744,114327.98,1,1,2702
56.30067,25786.771,1,1,1600
41.32516,237563.14,1,1,1801
27.364227,64404.555,1,1,1002
64.27992,13737.311,2,1,2906
32.572746,3001.3416,2,1,2500
34.20594,83719.36,2,1,3001
52.78558,39029.58,2,1,2902
18.89561,6234.8994,1,1,2400
75.269775,183425.06,1,6,2000
18.70513,0.0,1,6,1002
63.53618,36950.89,1,6,802
19.25623,10333.433,2,1,1100
18.828016,7604.946,2,6,100
44.7898,38388.973,2,1,1701
56.442966,40797.504,1,1,1300
16.832329,0.030085806,1,6,3205
70.58133,16423.785,1,6,1400
64.27637,17315.047,2,3,2000
56.567703,38998.17,2,1,100
51.040573,41677.477,1,1,600
51.323116,33216.445,2,1,200
23.462774,7789.267,2,6,3211
57.69121,0.03626765,2,6,700
75.97913,24273.422,1,6,3100
55.43617,22086.277,2,1,1704
65.81082,127505.7,1,1,2703
66.339966,21091.096,2,6,3204
60.319588,83975.164,2,1,3005
47.233444,122647.664,1,1,3209
21.317942,3026.4421,1,3,2903
60.085934,45074.54,2,1,3001
66.78605,140974.77,2,1,2101
25.094923,0.08144034,2,3,1600
33.84783,15957.163,2,1,3005
42.899708,66261.25,2,1,100
73.69139,27451.59,2,6,3204
82.896866,79014.48,1,2,100
16.28127,0.0,2,3,2908
26.667463,10395.175,2,3,2907
29.840012,19871.21,1,1,1200
37.60386,291349.16,1,1,2906
17.486801,1140.4965,2,1,3202
58.388542,13775.977,2,1,2902
70.39269,66872.336,1,1,3003
58.047848,7721.952,1,6,3006
70.34188,69723.47,2,1,1600
52.800465,8207.027,2,6,500
26.919695,17662.926,2,1,200
49.870804,9609.086,2,6,2906
71.37222,7202.507,1,6,1200
60.900135,9350.718,2,1,900
26.572624,30285.19,2,1,3001
55.26219,111600.66,2,6,2701
69.34234,31698.393,1,6,2904
46.76584,43265.945,2,1,1001
60.915604,0.0,1,6,1703
81.6572,46794.348,1,1,801
78.25022,14218.619,2,6,1100
33.73112,37594.453,1,1,1300
24.671942,8795.024,1,1,2905
76.04782,25268.97,1,1,3203
50.824184,48479.574,2,1,3212
36.885635,80392.7,2,1,3213
61.712463,126316.93,1,1,3202
81.67667,12513.411,2,6,2000
40.039284,131232.92,2,1,2906
52.833717,87235.25,1,1,3207
24.31077,1728.6859,2,3,1300
59.75006,93334.016,1,1,1100
34.126686,42666.344,2,1,2600
55.293232,147275.69,2,1,200
88.91696,26540.639,2,6,100
36.22311,30688.021,1,1,2901
33.2545,54175.758,2,1,2102
64.68176,60108.742,1,1,400
58.292976,26539.55,1,1,2000
66.804405,3748.2925,2,6,3002
57.997643,27586.701,1,2,2905
55.992485,28275.178,1,1,1900
60.828796,29970.793,2,1,2701
28.068268,26124.562,2,1,2102
45.787785,0.050126985,2,6,1703
23.529438,19116.098,2,3,1100
83.16736,33508.883,1,6,1003
55.248924,1280.5232,2,1,1701
26.541525,46727.32,2,1,1100
32.571747,1156.3027,2,2,1400
24.476688,3220.8503,2,6,1300
18.882536,0.0,1,6,2102
65.57826,32913.152,2,1,1703
48.628,30820.45,2,1,100
67.559296,39830.863,2,1,1001
64.851234,61194.95,1,6,900
48.90682,29006.414,1,6,1704
51.82569,38803.55,2,6,1002
70.73192,36313.43,2,6,300
64.68741,34214.742,2,6,2903
42.998302,0.06992221,2,6,2200
38.7833,34998.53,1,1,3100
67.67603,18633.098,2,6,600
31.389206,0.046630647,2,6,2300
26.248432,1843.1213,2,3,2102
72.49006,25900.594,2,6,2800
19.756779,1720.7008,1,1,1702
47.040634,16861.945,2,1,1500
72.22282,15173.111,2,6,2200
49.22611,54774.242,1,1,3003
31.287767,41282.836,1,1,100
71.55574,52056.324,1,1,1300
37.06299,0.044385236,1,6,3207
56.585274,17855.246,1,1,200
25.766201,31071.043,1,1,2904
58.15091,67636.36,1,1,1003
54.479412,92863.984,1,1,2903
30.873577,94495.305,1,1,1001
65.61286,153610.6,1,1,1600
24.50296,4066.1802,1,6,2600
34.24047,144006.64,1,1,2901
62.441338,3086.2856,2,1,1300
60.511055,7739.619,2,1,2600
71.16864,21012.111,2,6,3204
60.667297,10877.506,2,6,3005
33.086945,19595.293,1,6,2102
25.736372,41634.848,1,1,2800
70.98604,16933.178,2,6,3206
21.5912,9437.079,2,3,1801
44.240055,60593.71,2,1,1300
69.22841,0.0,1,6,801
61.056107,31078.896,1,1,3300
70.82753,52697.29,1,6,3300
34.223625,17005.195,1,1,2702
52.46812,92630.12,2,1,1001
32.73208,45139.152,2,1,3201
48.78482,33084.137,1,1,3205
38.130104,0.037574954,2,3,700
67.678986,12844.951,1,6,1002
31.428286,14018.473,1,1,3207
41.44135,31889.45,1,1,2000
41.82116,95471.06,1,1,3002
50.463737,61481.527,2,1,400
41.42466,72547.59,2,1,1704
59.71454,27281.135,2,1,900
48.7677,30180.812,1,1,1002
16.894321,0.04213371,2,6,1200
74.31348,196081.88,1,6,2702
27.068727,71662.24,1,1,3100
85.245346,22766.854,2,6,500
66.31648,19373.586,1,6,3211
55.482746,40301.39,2,1,801
58.191227,25830.117,1,1,2500
83.44821,49090.594,1,1,2300
70.96034,0.03379698,2,6,2906
60.78926,81150.68,2,1,3004
60.866695,39998.473,1,1,400
43.987846,89878.76,1,1,2906
46.732002,16978.926,1,1,400
45.720055,106033.914,2,1,2400
60.173363,20713.873,1,1,3203
52.100227,39481.938,2,1,900
71.562004,14601.42,1,6,1100
30.260445,12344.574,2,1,3006
24.720198,11714.506,2,1,400
66.304306,20679.45,2,6,400
54.69107,45906.184,1,1,3300
50.840927,0.015901743,1,6,1801
64.686035,49182.535,1,6,2300
62.300266,37915.523,1,1,2800
21.52489,18471.941,1,1,801
19.636675,15870.561,1,6,1801
74.3911,50490.066,2,6,3002
64.06773,79843.41,1,1,3202
48.810497,42807.49,1,1,1400
69.84422,92733.98,1,1,3300
40.69932,70078.586,1,1,2800
30.262886,44598.406,2,1,700
18.418846,17987.213,2,1,400
67.50364,29799.443,2,1,600
64.05133,20972.75,1,6,1600
47.001488,12693.62,1,6,3210
66.51734,48422.88,2,1,3213
30.757978,11030.918,1,1,600
34.65722,20170.893,1,1,300
57.606487,64057.23,2,1,2102
26.95467,98109.13,1,1,2906
25.71895,58624.094,2,1,1400
54.71625,32038.854,2,6,900
23.904362,0.009076051,2,6,3100
36.93799,50541.277,2,1,2000
81.48315,12137.849,2,6,500
25.535881,20837.93,1,1,3006
40.484867,6454.335,2,1,200
41.660515,4783.724,2,1,600
66.17797,0.0,1,6,200
56.75045,22035.951,2,1,200
29.541786,39777.605,2,1,1001
31.212473,73833.15,2,6,3005
40.226295,21950.957,2,1,1200
33.291435,36832.465,1,1,1002
70.065,14354.411,2,6,3001
24.926416,8870.889,2,1,801
38.05356,0.0012099905,2,6,1004
38.628647,125399.195,1,1,3202
56.575848,44052.332,1,1,1702
60.818317,135929.19,2,1,3213
61.671207,53782.867,1,1,100
32.125633,12455.198,2,1,1600
73.21135,49365.336,1,6,801
47.38445,161201.95,1,1,2905
83.04438,45868.066,1,6,1300
72.27318,10331.176,1,6,100
66.844124,88580.625,1,1,2400
73.412895,37520.918,1,6,2500
63.918633,108411.484,2,1,2902
48.351677,50193.887,2,2,3003
68.005745,31109.975,2,6,1400
64.632355,21246.59,1,6,200
54.115788,18040.852,2,1,1003
52.105236,73365.19,1,1,900
72.086845,23572.55,2,6,2500
75.896805,2928.9885,2,6,3003
63.360603,49405.605,1,6,1802
79.248764,30556.105,1,6,1300
41.194256,3861.4539,2,6,1600
69.4572,93578.5,1,6,100
84.50616,4475.3394,1,6,3004
23.674162,10482.4,1,3,900
22.481993,56146.297,2,1,1100
40.76323,38151.08,2,1,1500
60.44448,0.0,2,6,3206
67.5109,19714.4,1,1,300
32.79821,35842.91,2,1,600
80.04245,19764.816,2,6,2101
69.64798,17489.064,1,6,2500
62.85337,25241.463,2,6,1802
18.065155,3122.1443,2,1,3206
83.253136,11656.051,2,6,1600
50.796284,39724.152,1,6,2200
74.916725,90605.984,1,6,3001
79.85747,15994.401,2,6,500
77.634674,24351.887,2,6,3207
43.32659,17271.012,1,3,1100
25.00916,0.05594461,2,6,3300
44.21862,27964.705,1,1,3205
78.18077,6654.8105,1,6,2701
55.335655,25987.12,1,1,2903
56.137962,154294.92,1,1,2500
31.454866,41091.5,1,1,1003
47.591377,12357.167,2,1,200
56.061016,32635.936,1,1,500
72.74914,41041.49,2,1,2907
39.586082,39583.996,1,1,1100
65.80366,154774.48,1,6,2903
32.66754,54310.1,1,1,2908
58.872437,128162.94,1,1,3207
62.25174,53644.81,1,1,2906
68.49607,74320.11,1,1,1600
30.027561,27167.102,2,1,801
73.564445,65847.43,1,6,1900
71.4852,26885.662,1,6,3100
26.703983,53763.992,1,1,3004
19.1757,378.9179,2,1,500
30.266523,31108.047,2,1,3202
43.84557,54099.703,2,1,2200
21.562946,0.0219624,2,6,1002
57.72473,542.46484,1,3,3001
24.500788,8837.556,1,1,100
15.712734,0.0,1,6,1003
55.076756,0.0,1,6,100
54.632565,36818.836,1,1,2905
35.442497,65165.734,1,1,3204
54.555683,21800.742,2,6,1004
83.83638,57409.86,1,6,200
28.411142,88388.23,2,1,2200
69.42933,19417.074,2,6,400
54.36223,104714.945,2,1,300
40.05305,83003.46,1,1,2300
17.006962,0.0,1,6,500
82.74886,37395.848,2,6,3004
27.148996,43715.383,1,1,3003
65.801384,28455.209,2,6,3006
39.646133,0.052748118,2,6,2903
57.48138,0.076336965,2,6,2701
46.078896,21775.764,1,1,801
86.037094,41301.855,1,6,2905
24.338903,14820.331,1,1,2300
46.507084,31124.25,2,1,1100
50.591187,36070.47,1,1,1600
24.10889,27043.406,1,1,802
29.81611,20132.82,2,3,700
30.56755,33353.23,2,1,100
40.064747,14020.959,2,3,1100
30.381079,0.0,1,3,3003
43.21517,48822.27,1,1,1701
50.37281,148036.66,1,1,3002
58.267025,26020.078,2,1,1600
60.45441,0.068620004,2,6,2300
71.22581,15279.892,2,6,200
68.60025,24895.209,1,6,1704
71.98582,94375.52,1,1,3203
25.353203,32167.107,2,1,1900
58.754204,90025.88,2,1,500
54.590958,64253.324,2,1,1600
39.398846,56332.84,2,1,400
50.03776,56094.7,1,1,1400
62.75115,15472.984,2,6,1900
22.665836,19530.18,1,1,802
84.66394,9348.123,2,6,1002
35.913067,0.008021888,1,6,3210
17.933483,25606.816,2,6,1500
43.362007,25448.955,2,1,2901
49.15167,21108.623,2,2,700
25.003452,22021.139,1,1,1200
70.373695,32835.84,2,6,2200
65.444145,67299.98,1,1,2800
45.94642,18993.973,2,1,3001
37.894676,53717.816,2,1,2000
69.42053,22086.762,1,6,1704
70.89499,6941.5913,2,6,500
31.461052,23039.541,2,1,100
41.30323,28282.404,2,1,802
53.608906,0.0,1,6,1400
77.089645,8420.327,2,6,1702
20.73324,11330.918,2,1,3100
25.48628,33497.477,1,1,3202
68.09233,18015.3,2,6,2800
53.670868,237002.16,1,1,100
70.54796,40943.32,1,6,1701
62.108635,26903.926,2,1,1600
95.697914,31659.508,2,6,400
89.89163,27079.693,2,1,2600
59.831432,27806.096,1,1,3203
34.15889,42717.195,2,1,400
59.006287,91260.3,1,1,2300
19.890465,5251.331,2,1,500
38.542736,27690.635,1,1,3003
92.996254,35474.066,2,6,2907
20.483576,6548.1797,1,1,2600
86.695694,8427.116,2,6,2500
51.774693,103133.56,1,1,200
57.570038,90793.516,1,1,1801
27.626438,3724.3484,1,6,2703
53.961014,50650.766,1,1,2400
27.574236,15150.206,1,1,1801
56.891747,51022.09,1,1,1100
23.93964,88620.26,2,1,801
52.355667,38443.305,1,1,2905
58.080612,72409.625,2,1,2000
39.400475,237430.86,2,1,3211
62.218166,59327.31,1,1,2703
46.919952,52705.383,1,1,3210
21.694235,9904.994,2,1,1500
25.903055,62122.496,2,1,1400
19.862238,8003.992,1,6,1702
43.475822,32194.207,2,1,3213
78.17482,35927.24,1,6,3202
49.819252,71810.63,1,1,200
73.92505,43484.07,1,6,600
37.39085,4314.8086,1,6,3213
66.90201,30930.312,2,6,2200
68.05938,21683.873,2,1,2907
46.68157,4040.8726,1,6,802
59.09724,45611.312,2,1,3005
17.406548,2576.474,1,1,1600
27.248737,18416.46,1,1,2907
53.051105,62651.07,2,1,400
43.901196,85169.49,2,1,2902
43.3989,0.0,2,6,2701
51.725315,64580.52,1,1,3201
45.350227,30119.71,2,1,2600
39.467384,56273.773,1,1,300
61.653236,42454.668,2,1,100
75.66315,107073.26,1,6,3202
56.723194,95675.14,1,1,700
64.15967,103099.24,1,1,3211
67.173416,13267.535,1,6,3208
26.13066,55971.098,1,1,2702
72.62406,11024.292,1,6,3100
41.212265,100845.1,2,1,2703
