bldg_id,PUMA,AGEP,PINCP,SEX,ESR,price_tier
717902785,3202,28.83471,47876.117,2,1,5
823791824,3202,36.538692,52642.24,2,1,5
UnitedStates_030223203_906135,3209,41.248066,86804.2,2,1,5
225789484,3202,23.50711,673.004,2,1,5
1065600775,3212,17.534008,0.04154055,1,6,1
823791824,3202,49.295433,5384.292,2,6,5
1007137591,3208,44.090557,37838.87,2,1,4
UnitedStates_030223203_306917,3209,25.020617,141.75545,2,1,1
439633869,3203,62.266148,32708.693,1,6,3
1153629485,3208,39.760876,1425.5127,2,1,1
439633861,3203,33.343994,9805.126,1,1,2
439633868,3203,30.84772,1336.6625,1,1,1
UnitedStates_030223212_38706,3213,26.99942,12785.11,2,1,2
762907237,3208,11.573521,3593.0486,1,1,1
882876465,3208,49.463955,15707.193,2,1,3
1050431519,3210,62.459244,93783.89,1,1,5
UnitedStates_030223212_88982,3211,75.213005,44823.934,2,6,5
378831343,3211,73.62717,30863.658,2,6,4
823791824,3202,64.65482,114293.09,2,1,5
1078493157,3210,46.487064,585.3518,2,1,1
58431587,3211,76.32264,35893.09,1,6,3
162764031,3212,86.283615,86771.92,2,6,4
599697545,3210,40.98984,5852.2495,2,1,2
823791824,3202,21.197214,2168.0457,1,1,5
823791824,3202,46.750282,49414.418,2,1,5
439633864,3203,21.26558,0.38224307,2,6,1
1047450336,3213,39.996727,20484.1,1,3,3
691530074,3209,26.957901,20112.516,2,1,3
58366895,3213,36.4576,26893.562,1,1,3
727435024,3208,13.332996,2548.2793,2,6,1
396050697,3211,33.059456,49972.598,2,1,4
919223540,3209,53.741932,116032.86,1,1,5
993533607,3211,38.792934,77917.31,2,1,5
439633853,3203,54.85225,11662.145,2,6,2
UnitedStates_030223212_25291,3213,84.24213,98194.03,1,6,5
439633864,3203,46.156624,2350.36,2,6,1
1020931925,3202,51.682346,57585.164,2,1,5
408066628,3211,75.31365,8.398845,1,6,1
623425610,3211,48.71177,70643.85,2,6,5
107616156,3211,70.55424,20306.703,2,6,3
68992720,3211,36.29881,17167.697,2,1,3
655199265,3210,44.91233,0.0,2,6,1
823791824,3202,60.935932,112889.37,2,1,5
549073150,3211,44.448803,11566.372,2,6,2
823791824,3202,32.38362,39695.14,1,1,5
225789484,3202,51.889404,44515.414,2,6,5
936788261,3208,50.30544,67448.85,1,1,5
778267652,3208,25.191172,67566.99,2,1,5
823791824,3202,76.32859,88760.75,2,6,5
1243711007,3208,45.356514,0.5609526,1,6,1
1126508412,3210,47.2947,15340.504,2,1,3
1134259685,3208,66.695984,65209.562,1,1,5
840308663,3211,52.726692,8440.1,1,6,2
439633864,3203,32.14602,653.8717,1,3,1
225789484,3202,38.058365,31875.129,1,3,5
105506811,3211,51.621807,84769.586,1,1,5
1163113912,3211,41.015144,22156.428,2,3,3
890528630,3208,33.92487,346.33337,2,1,1
823791824,3202,52.273052,92286.58,1,1,5
409002420,3211,84.85454,296.85468,2,6,1
856670827,3211,55.36948,75628.2,2,1,5
717902785,3202,44.237614,16666.121,1,1,5
10011997_0,3211,69.52898,39535.33,2,6,4
UnitedStates_030223203_312826,3208,53.72212,0.0,2,6,1
58366895,3213,74.43248,20029.688,2,6,3
1009994423,3211,58.142563,9943.974,2,6,2
439633858,3203,69.70777,21974.732,2,6,3
380156633,3213,49.509357,6772.732,2,6,2
717902785,3202,72.456665,35554.61,2,6,5
225789484,3202,51.587925,62722.63,1,1,5
439633866,3203,39.27186,53047.586,2,1,4
546640142,3211,31.777218,12241.54,1,1,2
941447649,3209,54.163292,7973.3765,2,1,2
1164545895,3209,85.75583,24820.367,2,6,3
439633864,3203,20.678455,0.0,2,6,1
881454110,3211,69.04929,29679.326,2,6,4
823791824,3202,42.899597,27.706644,1,6,5
439633857,3203,21.814148,63952.85,1,1,5
375478664,3212,65.02548,8788.752,2,6,2
933912608,3208,19.778196,15828.598,2,1,3
1027129701,3213,55.414562,0.09359964,2,6,1
UnitedStates_030223203_1088611,3210,11.019211,8799.841,2,1,2
5613241,3212,41.62703,3.5639281,2,6,1
439633858,3203,41.62657,20952.957,1,1,3
439633858,3203,35.422054,20103.654,2,1,3
1012494798,3208,38.451332,27878.348,1,1,4
492688196,3209,41.10667,0.052812375,2,6,1
636724675,3209,29.840582,12.286071,2,6,1
162766854,3212,60.377064,8953.297,2,6,2
717902785,3202,49.061916,87725.89,1,1,5
UnitedStates_030223203_506073,3212,80.32484,14952.141,2,6,3
1027129671,3213,28.880457,41250.996,1,1,4
823791824,3202,26.58824,0.35416946,2,6,5
225789484,3202,36.776897,55907.24,2,1,5
439633853,3203,39.864426,12081.198,1,6,2
859811581,3208,37.79086,15938.714,1,6,3
835048079,3213,54.509544,0.29346564,2,6,1
823791824,3202,69.72571,27093.824,1,6,5
408066648,3211,55.078392,45263.734,2,1,4
UnitedStates_030223203_534135,3209,49.771343,123525.234,1,1,5
225789484,3202,45.430485,47316.844,2,1,5
644854341,3208,26.88006,2.1812334,1,6,1
651701419,3208,37.70462,0.0,2,6,1
439633865,3203,26.51332,0.003673609,2,6,1
439633853,3203,60.863594,9791.397,2,6,2
897798516,3208,21.529198,2881.2424,1,1,1
58366895,3213,47.27419,39559.277,1,1,3
907766037,3208,87.14891,7829.698,1,6,2
1027115446,3213,48.419174,100606.58,1,1,4
225789484,3202,50.03101,22741.096,2,1,5
717902785,3202,41.21418,172.9848,1,6,5
823791824,3202,19.763775,152382.33,1,1,5
860224797,3211,52.51723,7627.9746,2,6,2
439633853,3203,44.015648,9585.269,2,1,2
1121011184,3210,22.110172,0.01562663,1,6,1
162766854,3212,32.41046,9276.093,2,1,2
439633853,3203,67.54985,14968.978,2,6,2
439633868,3203,88.777725,0.0,2,6,1
59123830,3211,24.70664,2959.5156,1,6,2
1107145595,3209,39.83649,1140.773,1,6,1
225789484,3202,69.89072,15716.799,2,6,5
823791824,3202,75.61549,32744.742,1,6,5
105506811,3211,84.37877,156396.55,2,6,5
UnitedStates_030223203_561944,3212,94.83218,14571.537,2,6,3
UnitedStates_030223212_70824,3213,33.69435,0.0,2,6,1
688731642,3209,25.780306,86015.16,2,1,5
823791824,3202,49.788494,175310.53,2,1,5
439633868,3203,21.879526,27.01685,1,1,1
871901331,3208,58.661797,60700.83,2,1,5
1231741945,3212,56.534817,12022.943,2,6,2
UnitedStates_030223203_816692,3210,25.74485,10888.571,1,1,2
439633853,3203,45.06023,10281.947,2,6,2
385386951,3211,34.289696,123.46816,2,6,1
650741795,3208,58.25318,0.4190099,1,6,1
58366895,3213,52.473362,23174.432,2,1,3
1070631396,3208,70.42073,0.56886536,2,6,1
1147585651,3212,57.535248,12255.29,2,1,3
225789484,3202,80.66896,49135.184,1,6,5
866027238,3211,35.101917,15417.567,2,6,3
866897516,3208,60.393085,93113.35,2,1,5
UnitedStates_030223203_989789,3209,53.009018,67185.19,2,1,5
439633866,3203,41.472282,38604.113,1,1,4
58366895,3213,35.074635,32260.504,2,1,3
439633867,3203,33.199425,1503.0317,2,1,1
UnitedStates_030223203_38813,3210,83.22393,26878.69,2,6,4
512995085,3210,52.89104,13797.33,1,6,2
442364921,3212,25.922754,0.096604295,1,6,1
860215721,3209,72.67745,22243.742,1,6,2
370262186,3212,30.621197,109573.36,2,1,5
947805843,3209,12.702915,4710.155,1,6,2
58366895,3213,27.512503,29989.379,1,6,3
58826239,3211,75.5847,10364.524,2,6,2
58366895,3213,86.29791,24048.389,2,6,3
58366895,3213,81.015076,8962.438,2,6,3
628319150,3212,28.812256,0.0,2,6,1
717902785,3202,50.43921,24169.125,2,1,5
823791824,3202,54.687527,121249.17,2,1,5
512995085,3210,20.331547,4298.04,2,6,2
439633868,3203,65.43844,5.4938173,2,6,1
914423888,3208,61.07245,7584.793,2,6,2
823791824,3202,72.64951,102586.09,1,6,5
773071241,3211,11.527859,358.28955,2,6,1
58414473,3212,87.75652,8393.786,2,6,2
717902785,3202,25.40581,15911.025,2,1,5
649633279,3209,53.38468,3280.0059,2,6,1
920193029,3208,39.491028,1624.1422,2,6,1
439416018,3212,59.868637,57440.965,1,1,5
1138158909,3209,24.349033,29199.174,1,1,3
414486441,3211,41.38764,59402.098,1,1,4
1121071048,3210,31.045944,8766.75,2,1,2
1027129703,3213,34.936142,0.0,2,3,1
737290020,3208,61.232506,8652.892,2,6,2
58366895,3213,78.00041,20751.799,1,6,3
704634348,3208,68.08476,9395.184,1,6,2
717902785,3202,61.127872,54829.434,2,1,5
469120721,3211,43.19356,92663.336,1,1,5
439633868,3203,64.618225,434.58823,2,6,1
UnitedStates_030223203_1082951,3210,48.498116,5337.066,1,1,2
UnitedStates_030223203_261304,3210,61.36703,34615.26,2,6,4
439633861,3203,53.173042,5170.4287,1,1,2
225789484,3202,53.66407,173546.58,1,1,5
UnitedStates_030223212_72344,3213,73.38047,139565.22,1,6,4
UnitedStates_030223203_45008,3212,77.81303,37550.81,1,6,4
823791824,3202,39.50107,18527.29,1,6,5
1013166842,3212,22.091265,5896.644,1,1,2
439633867,3203,17.121187,638.40643,2,1,1
439633851,3203,32.98397,41405.7,2,1,4
885697167,3211,60.241394,101542.94,1,1,5
881308280,3211,31.422203,2.4693213,2,6,1
58414465,3212,21.561,7967.0444,1,1,2
823791824,3202,39.825813,21333.25,2,1,5
422695457,3211,48.124397,14389.021,2,6,3
UnitedStates_030223203_900729,3209,10.2255745,19896.223,1,1,3
439633851,3203,87.96883,46217.816,1,6,4
UnitedStates_030223212_17024,3211,27.5178,28094.678,1,1,3
373711527,3212,31.674541,0.7532379,1,6,1
439633867,3203,38.389374,0.0,2,6,1
1020931925,3202,64.22492,45654.527,2,1,5
58366895,3213,71.61114,31311.729,2,6,3
58366895,3213,46.133133,27637.762,2,1,3
439633867,3203,22.44614,0.5138162,1,6,1
732939078,3212,22.462988,12777.114,2,1,2
225789484,3202,47.129696,38911.5,2,1,5
1047450336,3213,40.013725,18448.79,2,1,3
59585096,3211,52.334133,824.2142,1,6,1
439633868,3203,46.035854,9.559698,2,6,1
439633864,3203,45.003,113.02468,2,6,1
58430432,3210,42.336586,19503.395,2,6,3
UnitedStates_030223203_217884,3208,58.45831,41020.906,1,1,5
396275719,3211,36.467617,8603.425,2,6,2
1027472388,3210,35.28518,12873.994,1,1,3
439633851,3203,51.63968,84971.94,1,1,4
UnitedStates_030223203_1055276,3210,57.87292,9356.517,1,6,2
823791824,3202,57.53116,32565.203,2,6,5
823791824,3202,40.811558,60160.934,1,1,5
225789484,3202,73.75659,35026.348,1,6,5
1126498379,3208,38.80439,45144.06,2,1,4
823791824,3202,45.48988,0.5477288,2,6,5
416195279,3213,35.581635,7738.564,2,6,2
439633864,3203,47.655582,0.0,1,6,1
439633857,3203,24.399832,102979.45,1,1,5
UnitedStates_030223203_735109,3208,50.316837,1.1129982,2,6,1
1027129703,3213,12.628529,0.21791306,1,6,1
1058425303,3208,62.446438,0.0,2,6,1
734110887,3208,73.95885,7452.145,2,6,2
439633853,3203,51.99648,6391.851,2,6,2
58366895,3213,26.6934,17103.7,2,1,3
1211477563,3208,33.738598,0.62214816,1,6,1
225789484,3202,63.780685,16564.072,1,6,5
330297912,3211,23.637558,9408.222,1,1,2
58431587,3211,33.316162,24643.252,2,1,3
890568016,3208,54.53715,225.89928,2,6,1
439633857,3203,36.67002,114185.34,1,1,5
729364619,3208,34.753704,12361.505,1,1,2
858215617,3208,43.83401,1.4328313,2,6,1
58436910,3213,22.907393,6509.322,1,1,2
7716847,3212,53.007275,0.06980692,1,6,1
1078268393,3210,33.72972,34.603756,2,6,1
439633864,3203,26.174208,20.310518,2,6,1
59123830,3211,51.953556,18222.057,1,1,2
UnitedStates_030223212_138601,3211,44.61922,78375.66,1,1,5
717902785,3202,33.52647,41941.84,2,1,5
314035682,3208,51.686646,9325.859,1,6,2
439633858,3203,73.51782,11467.787,2,6,3
UnitedStates_030223203_544046,3210,55.65749,11488.96,1,1,3
UnitedStates_030223212_145462,3211,49.23244,40442.31,2,1,4
225789484,3202,60.76364,9365.874,1,6,5
UnitedStates_030223203_373183,3209,28.196804,4128.7007,2,1,2
58366895,3213,61.714474,18544.242,2,6,3
717902785,3202,45.540894,127643.555,2,1,5
871923647,3208,48.893867,64359.484,1,1,5
439633853,3203,17.535244,8187.794,2,1,2
887575617,3208,69.83889,18580.871,1,6,2
443291783,3212,26.749126,0.0,2,6,1
980946440,3208,63.535873,54943.703,2,6,4
1027115453,3213,50.172985,192959.06,1,1,5
UnitedStates_030223212_126876,3210,45.14724,22234.686,1,6,3
701927022,3208,59.707474,1462.736,2,6,1
439633851,3203,63.7286,63161.848,2,1,4
1000654618,3212,8.333542,0.47230387,1,6,1
1118801243,3210,69.59319,98084.81,1,6,5
439633864,3203,18.217703,0.0,2,6,1
823791824,3202,42.973415,27251.879,2,1,5
225789484,3202,29.899773,28349.756,1,1,5
UnitedStates_030223212_151981,3213,19.359968,0.0,1,6,1
855183468,3208,41.12225,17333.438,1,6,3
1234864146,3212,33.807373,1.1260419,2,6,1
UnitedStates_030223212_78004,3213,65.79742,71122.33,1,1,4
439633853,3203,24.834705,11419.295,2,1,2
717902785,3202,64.44331,1.0507761,2,6,5
823791824,3202,68.06756,4493.8364,2,6,5
821258210,3211,48.803238,5548.2656,2,1,1
823791824,3202,65.340675,74950.61,1,6,5
58366815,3210,40.661827,56447.71,1,1,5
439633858,3203,74.10203,18225.271,1,6,3
58431587,3211,64.778496,15248.577,2,1,3
UnitedStates_030223203_735296,3209,45.274235,3301.9065,1,6,1
UnitedStates_030223203_95310,3209,64.11437,76152.7,2,1,5
439633858,3203,60.310505,23393.293,1,6,3
765526181,3208,49.31902,61640.164,2,6,5
717902788,3202,81.347534,81583.29,2,6,5
1287351806,3212,60.43541,5529.8687,1,6,2
58366895,3213,32.70141,21560.906,2,1,3
560882848,3211,45.626602,16494.361,1,6,2
1000627212,3209,51.84008,0.36213514,2,6,1
441353425,3212,60.920883,0.0,1,6,1
823791824,3202,26.434391,26890.201,1,1,5
58799488,3211,34.161785,0.28559992,2,6,1
418731688,3211,53.951855,72719.66,2,1,5
439633857,3203,59.828583,89734.62,1,1,5
469342103,3212,35.677383,86781.85,1,1,5
823791824,3202,51.15983,35925.49,2,1,5
736252190,3210,64.039085,88093.016,2,6,5
439633864,3203,18.230787,0.0,2,6,1
1118801252,3210,53.642536,64391.473,2,3,5
439633868,3203,47.23995,0.2701037,1,6,1
439633857,3203,62.863102,74692.58,2,6,5
UnitedStates_030223203_83033,3210,25.745392,5917.6997,2,1,2
890784748,3209,20.32383,74.12163,2,1,1
439633865,3203,83.01745,17.838453,2,6,1
1179487935,3213,78.7958,0.0,2,6,1
1047450336,3213,83.678665,30341.102,2,6,3
1131150957,3209,43.00204,119941.76,1,1,5
58741225,3211,56.72258,0.06592784,2,6,1
727424671,3208,27.894344,6767.327,2,1,2
1218922939,3212,23.777065,29.38155,1,6,1
1282509010,3212,32.450134,31670.078,1,1,4
105506811,3211,38.58756,149723.27,1,1,5
439633857,3203,43.550648,126627.15,1,1,5
823791824,3202,43.42187,19191.34,2,6,5
1137670608,3211,96.96343,2502.726,2,6,1
717902272,3208,42.076073,1453.2119,1,6,1
416716294,3213,42.311646,2335.865,2,1,2
1027105310,3212,43.556595,9548.879,2,6,2
180727468,3209,27.387917,0.10681782,2,6,1
377223279,3208,56.929573,12936.249,2,6,2
72407765,3211,48.954018,22832.37,2,6,3
898584294,3211,41.887707,7266.23,2,6,2
1050242293,3211,36.283165,25615.633,2,6,3
379300397,3212,46.083714,21468.98,2,6,3
1119197375,3210,88.67307,2021.7681,2,6,1
949379648,3209,31.623384,0.0,2,6,1
895309301,3209,35.26941,0.0,1,6,1
UnitedStates_030223212_87475,3213,52.113773,11.096719,2,6,1
705832794,3208,17.4832,3615.2659,2,3,1
7716847,3212,54.295982,2016.6731,1,6,1
1025384806,3209,41.840973,62954.434,2,1,5
717902785,3202,84.32419,42347.992,2,6,5
1169671631,3208,51.010014,18501.934,2,6,3
439633851,3203,53.862946,47905.074,2,3,4
UnitedStates_030223203_1040226,3209,78.11238,130882.95,2,1,5
437061946,3212,58.442513,10456.697,2,6,2
823791824,3202,42.39774,40521.76,1,1,5
451872635,3209,68.20662,2206.7854,2,6,1
UnitedStates_030223203_44300,3210,4.905884,8.229787,2,6,1
59264067,3211,48.01215,44436.223,1,1,4
58366895,3213,60.658585,23629.295,2,1,3
UnitedStates_030223203_612118,3209,35.573402,6782.7847,2,1,2
58366895,3213,87.056625,31790.123,2,6,3
439633864,3203,15.859219,1.6477811,2,6,1
58431587,3211,64.292656,11495.744,2,1,3
1304723770,3211,75.295105,4232.302,2,6,1
462801481,3209,38.393642,8844.935,2,1,2
823791824,3202,51.16881,9417.685,2,1,5
1169671638,3208,82.28018,35623.99,1,6,5
439633867,3203,24.135,58.340866,2,1,1
58436909,3213,21.234312,7804.423,1,1,2
UnitedStates_030223203_983295,3210,37.162163,12744.314,2,1,3
58366895,3213,44.80224,16019.698,2,1,3
439633868,3203,92.599,0.0,2,6,1
734362856,3208,40.106297,71129.516,2,1,5
512995085,3210,83.37349,2833.4604,2,6,2
925875159,3208,47.844727,35346.887,2,1,3
1287283922,3208,42.81429,2402.083,2,6,1
UnitedStates_030223203_366800,3210,9.370026,8213.042,2,1,2
823791824,3202,69.76204,47686.14,1,1,5
439633864,3203,54.573425,0.0,2,6,1
823791824,3202,58.34305,55442.223,1,1,5
948578334,3209,52.873234,9016.103,2,1,2
UnitedStates_030223203_561661,3210,36.748158,15737.769,2,1,3
823791824,3202,69.998795,23696.094,2,6,5
439633865,3203,47.08367,0.7495917,2,6,1
441558348,3212,60.879704,200.82051,1,6,1
827090455,3212,66.93198,1.1023972,2,6,1
733803309,3208,64.53318,45667.33,2,6,4
1027193775,3212,61.35412,67481.48,2,1,5
439633857,3203,57.3841,149386.23,1,1,5
59255039,3211,50.59997,105913.945,1,1,5
1175596184,3209,48.01133,381.1573,1,6,1
727048451,3208,20.159027,22108.66,1,1,3
58431587,3211,53.27057,27399.854,1,6,3
225789484,3202,62.160343,134832.92,1,1,5
823791824,3202,68.17982,17793.877,1,6,5
439633858,3203,58.578964,20538.129,1,6,3
68995452,3211,34.45746,7632.363,2,6,2
686982329,3211,52.39426,11424.153,2,6,2
1023817635,3211,70.49393,29752.898,1,6,3
UnitedStates_030223203_1066661,3211,35.988144,8747.489,1,3,2
823791824,3202,26.666786,57198.688,2,1,5
823791824,3202,67.74733,67606.25,1,6,5
UnitedStates_030223203_128256,3212,37.567154,25599.637,2,1,4
866067695,3208,48.81997,34641.484,1,1,4
UnitedStates_030223203_893972,3210,86.15103,8474.866,2,6,2
690512221,3209,45.290165,8149.6636,2,6,2
UnitedStates_030223203_499707,3210,10.086723,0.16952771,1,6,1
823791824,3202,28.64635,71897.46,2,1,5
105506811,3211,66.13497,97616.82,1,6,5
823791824,3202,73.19246,25344.271,1,6,5
559431748,3211,15.632065,1720.7189,2,6,1
932927491,3208,56.575047,51632.348,1,1,5
688443580,3209,67.59417,74736.12,2,1,5
UnitedStates_030223212_80917,3211,48.213688,96273.19,1,2,5
900559381,3208,54.37527,2317.2195,2,6,1
225789484,3202,56.5993,1.5214947,2,6,5
UnitedStates_030223212_66970,3213,71.15008,39085.34,2,6,3
947868143,3209,49.50807,23149.934,2,1,3
58431587,3211,48.407864,13645.617,2,1,3
1165100944,3209,61.393692,18853.812,2,1,3
761519296,3212,10.854904,14736.369,2,1,3
1075811065,3210,21.685627,0.97534156,2,6,1
823791824,3202,61.778904,119437.69,1,1,5
58366815,3210,41.087418,52834.27,2,1,5
823791824,3202,70.13143,10639.937,2,6,5
430130886,3212,26.936026,0.017490912,2,6,1
856670827,3211,63.03276,70758.68,1,1,5
415872273,3213,48.766644,6464.7104,2,6,2
940789123,3210,57.597126,106763.484,1,1,5
439633853,3203,20.025227,5582.1753,1,1,2
UnitedStates_030223212_141001,3210,44.37211,35568.652,2,1,4
623425614,3211,36.132576,2194.804,2,1,1
69021564,3211,75.66736,7948.464,2,6,2
897206211,3208,39.87677,84467.94,2,2,5
761257795,3211,40.398163,29560.4,2,1,4
UnitedStates_030223212_4563,3213,64.83539,83661.1,2,1,4
380920162,3211,13.092911,6693.7324,1,6,2
765261696,3208,31.97231,0.19977799,1,6,1
58436909,3213,37.745846,17122.256,2,1,2
1289829906,3212,25.51523,8.528967,2,3,1
1065560791,3212,38.737293,6750.295,2,1,2
823791824,3202,24.060991,2.3367906,1,6,5
439633853,3203,27.060097,7061.0635,2,1,2
369289657,3212,21.541119,10138.051,1,6,3
439633867,3203,60.90222,0.0,2,6,1
717902785,3202,63.338436,47767.707,1,6,5
71965765,3211,49.556667,19939.781,2,6,3
855207253,3212,29.893036,43341.273,2,1,5
UnitedStates_030223203_733584,3210,34.52881,5549.737,1,6,2
880934527,3208,59.315125,11067.349,1,6,2
1121071062,3210,47.230705,7349.026,2,1,3
823791824,3202,29.027796,32560.203,1,1,5
UnitedStates_030223203_216297,3210,50.424393,4758.1665,1,6,2
1050443621,3212,34.750137,3.4096704,1,6,1
823791824,3202,76.98842,91520.64,1,6,5
1092238652,3208,35.36465,5454.49,2,1,2
225789484,3202,53.760174,101921.22,1,1,5
UnitedStates_030223203_1001589,3208,68.13628,9.038325,2,6,1
823791824,3202,53.532906,46628.496,2,1,5
1050443623,3212,30.244116,0.0,1,6,1
13267366,3209,44.40368,25865.912,2,1,3
852209197,3208,40.37261,32032.53,1,6,4
UnitedStates_030223203_916024,3210,22.7319,11964.946,2,6,3
1228107592,3212,47.66141,49393.78,2,1,5
439633853,3203,36.32056,17614.963,1,6,2
439633864,3203,65.58583,1570.8862,2,1,1
717902788,3202,40.640884,14329.94,2,2,5
439633857,3203,48.361736,87297.25,1,1,5
823791824,3202,76.117424,53626.14,1,6,5
225789484,3202,70.74259,46415.176,2,1,5
UnitedStates_030223203_545785,3209,40.237404,81503.58,2,1,5
1020931924,3202,46.64073,47267.59,2,1,5
225789484,3202,46.334496,87648.12,2,1,5
UnitedStates_030223212_33773,3213,61.13703,89398.07,2,1,4
823791824,3202,81.068436,37761.473,2,6,5
823791824,3202,97.36888,54984.535,1,6,5
1027115437,3213,53.406303,37762.984,1,1,4
955779335,3211,63.7507,103346.53,2,3,5
69000335,3211,33.226334,137360.56,1,1,5
512995085,3210,31.427595,11116.36,2,6,2
823791824,3202,35.27008,51373.938,1,1,5
379305632,3212,27.398342,76679.83,1,1,5
727253068,3208,25.91146,20060.963,1,1,3
1285842882,3208,58.908424,80017.74,2,1,5
823791824,3202,39.980846,71257.02,1,1,5
823791824,3202,55.74254,50495.652,2,6,5
UnitedStates_030223203_83844,3209,57.44216,38599.625,1,6,3
1154377436,3210,53.570408,2844.823,2,6,2
947850674,3209,40.428074,51590.656,2,1,5
894978639,3210,19.726412,13753.146,2,1,3
1179487949,3213,74.01624,0.6213269,2,6,1
965075327,3209,28.616617,19114.164,2,3,3
731997563,3208,67.85605,78895.81,2,1,5
439633864,3203,40.726704,0.3527522,2,6,1
439633866,3203,68.67658,45849.0,1,6,4
1132350602,3210,34.48165,0.1802831,2,6,1
780595023,3212,27.833767,31714.72,2,1,4
727276197,3208,42.46576,66966.22,1,1,5
225789484,3202,47.306435,27891.832,2,6,5
439633853,3203,69.25888,8769.92,1,6,2
225789484,3202,75.93907,64543.945,2,6,5
439633857,3203,40.042805,98290.63,1,1,5
59288219,3211,39.558235,8859.77,2,6,2
1094477729,3210,45.615128,13.297698,1,6,1
69025208,3211,30.537363,6647.6484,2,1,2
644854354,3208,69.23263,9807.389,2,1,2
225789484,3202,40.55709,24571.205,1,6,5
439633864,3203,20.512535,1.9671578,1,6,1
1052520867,3209,65.52713,503.40768,1,6,1
UnitedStates_030223203_740213,3209,62.197437,264.6049,2,6,1
439633853,3203,69.8912,5094.3623,1,6,2
1171597333,3212,10.555759,0.0,1,6,1
765203919,3208,82.2046,22531.578,2,6,3
1189499903,3212,23.772213,8931.113,2,1,2
439633857,3203,72.28395,56613.33,2,1,5
58366895,3213,18.170492,28561.19,2,6,3
225789484,3202,56.388283,48921.035,2,1,5
