person_id,puma,AGEP,PINCP,SEX,ESR,bldg_id,price_tier
518,3209,38.57657,53430.57,1,1,UnitedStates_030223203_539579,5
519,3202,87.04031,34380.875,2,6,823791824,5
520,3203,77.48745,26800.822,2,6,439633851,4
521,3210,27.829384,9587.061,2,1,UnitedStates_030223203_943878,3
522,3202,56.495895,49098.18,1,1,823791824,5
523,3202,57.853855,20301.55,1,1,823791824,5
524,3208,54.42511,9774.173,2,6,731858162,2
525,3211,64.574715,9093.439,1,6,910657908,2
526,3210,69.68515,22830.605,2,6,1026269054,4
527,3203,73.829025,22926.307,2,6,439633858,3
528,3211,52.31005,28215.564,1,6,46380299,4
529,3209,60.448906,0.0,2,6,688480251,1
530,3213,18.036312,187.6796,1,1,UnitedStates_030223203_860523,1
531,3211,68.61942,6149.0737,1,6,58826239,2
532,3212,47.915825,78564.39,1,1,1047735469,5
533,3203,22.563467,24094.693,1,1,439633858,3
534,3202,47.513794,86981.95,1,1,823791824,5
535,3203,32.977932,51643.523,2,1,439633857,5
536,3208,38.534874,13994.573,1,1,900543568,3
537,3209,38.433376,21598.055,2,1,947073676,3
538,3203,33.196648,0.0,2,6,439633868,1
539,3211,22.388119,0.5427802,1,6,805151309,1
540,3212,40.279762,0.108227864,2,6,852071515,1
541,3203,62.08102,5.8698096,1,6,439633864,1
542,3209,40.906853,21554.307,2,1,UnitedStates_030223203_212159,3
543,3210,48.744755,8059.985,2,6,330937113,2
544,3211,66.81976,59546.11,1,6,68995397,5
545,3202,68.66245,47553.895,2,1,823791824,5
546,3203,60.812786,203.42416,1,6,439633864,1
547,3211,49.417034,20262.691,2,1,71152153,3
548,3210,64.16913,41396.26,2,6,1050881771,5
549,3213,14.725285,0.0,1,6,1179487902,1
550,3208,44.297165,85461.016,1,1,871901326,5
551,3208,53.933624,17566.646,1,1,868760548,3
552,3203,35.4577,73437.85,1,1,439633857,5
553,3203,36.85977,0.0,2,6,439633867,1
554,3210,28.331144,13728.692,1,1,835064701,3
555,3203,26.677103,0.07664392,2,6,439633865,1
556,3212,30.10232,2600.567,1,1,UnitedStates_030223203_994586,2
557,3203,44.930767,116875.24,1,1,439633857,5
558,3211,18.49721,3054.5867,1,1,8033579,1
559,3210,63.84785,20797.766,2,6,1138147288,4
560,3210,50.737392,3121.6292,2,6,UnitedStates_030223203_27722,2
561,3213,30.250704,39143.42,1,1,1201772952,4
562,3202,30.406385,0.298813,2,6,823791824,5
563,3202,60.360138,20824.182,2,1,823791824,5
564,3202,66.04625,36561.79,1,6,823791824,5
565,3202,57.339897,17518.445,2,6,225789484,5
566,3209,88.333115,6940.0093,1,6,949484678,2
567,3202,55.631508,34437.09,1,1,717902785,5
568,3212,66.05844,8560.885,1,1,369289673,3
569,3202,34.11555,8486.547,1,1,225789484,5
570,3208,35.17273,0.21125044,2,6,892780724,1
571,3209,23.13364,7081.2363,1,1,UnitedStates_030223203_873636,2
572,3203,61.210304,29208.645,2,1,439633852,4
573,3208,50.58136,66235.34,1,1,729211029,5
574,3203,41.895943,25136.94,1,1,439633858,3
575,3203,15.401279,4530.4897,2,2,439633853,2
576,3213,47.933792,73421.81,1,1,416748663,5
577,3208,80.28142,10698.785,2,6,860174724,2
578,3208,38.524784,25687.166,2,1,UnitedStates_030223203_150803,4
579,3210,25.036192,0.03980275,2,6,812992760,1
580,3211,39.805588,109218.016,1,1,105506811,5
581,3211,54.07856,48878.92,2,1,469125399,5
582,3202,44.086502,41167.086,1,1,823791824,5
583,3210,34.576355,32731.816,2,1,1233398714,4
584,3211,42.91941,60498.03,2,1,69412723,5
585,3212,79.332405,18111.223,1,6,1192738562,4
586,3210,54.947624,47366.46,2,1,1050881767,5
587,3202,26.772913,39056.05,1,1,717902785,5
588,3202,21.870039,21770.947,1,1,823791824,5
589,3203,94.7202,10400.887,2,6,439633853,2
590,3213,64.90638,1344.7203,2,6,1027129695,1
591,3209,40.90437,9764.501,1,3,948419620,2
592,3213,77.32227,5556.57,1,6,623425592,2
593,3208,46.980553,2921.7854,1,6,981280992,1
594,3211,58.789436,36821.227,2,1,UnitedStates_030223203_143844,4
595,3209,78.83894,41606.668,1,6,691734480,5
596,3211,10.404903,2034.542,2,6,410109902,1
597,3203,32.27236,16274.642,1,1,439633858,3
598,3213,43.223606,14237.305,1,1,177074796,2
599,3203,55.746643,16185.683,1,6,439633858,3
600,3202,27.25416,23969.096,2,1,717902785,5
601,3211,29.486408,103419.79,1,3,856670827,5
602,3211,64.5804,11407.636,1,6,313267336,2
603,3211,18.997864,986.5531,1,6,1270362242,1
604,3211,37.084106,49613.12,2,1,110681125,5
605,3210,11.413906,3657.97,2,6,512995085,2
606,3202,60.09195,84689.43,2,1,717902785,5
607,3211,38.90549,32722.672,2,1,59451744,4
608,3202,75.367874,2310.3496,2,6,225789484,5
609,3202,67.40834,38633.984,1,6,225789484,5
610,3208,72.59481,48584.688,1,6,702561966,5
611,3208,62.098335,47138.39,2,1,649220609,5
612,3202,66.462906,1.6244751,2,6,823791824,5
613,3208,22.61889,19350.098,1,1,1285574815,3
614,3210,27.735409,28977.934,2,1,1244631933,4
615,3208,46.061016,26385.424,1,1,858586444,4
616,3211,61.49149,55720.46,1,1,457312967,5
617,3203,82.98054,45102.06,2,6,439633851,4
618,3202,57.99549,81111.445,2,1,823791824,5
619,3211,73.13655,5312.5547,1,6,417955610,2
620,3211,24.936733,48759.547,1,1,469125399,5
621,3208,69.89621,39283.25,2,6,890985273,5
622,3202,52.51688,54063.293,2,3,823791824,5
623,3211,51.911194,0.0,2,6,397002537,1
624,3211,23.575954,1529.5116,2,6,417964056,1
625,3202,52.435677,17757.598,1,1,823791824,5
626,3211,61.052372,17197.062,1,6,396813022,3
627,3208,64.17474,26296.068,2,1,859091428,4
628,3213,62.466454,4527.302,1,6,8643061,2
629,3211,55.847416,29008.184,2,1,UnitedStates_030223212_6127,4
630,3203,48.222355,73638.29,2,1,439633849,5
631,3213,47.697334,39662.71,1,1,UnitedStates_030223212_92855,4
632,3202,36.281586,13106.537,2,1,823791824,5
633,3202,32.08783,31380.188,2,1,823791824,5
634,3203,59.021915,155825.45,1,1,439633857,5
635,3211,69.88455,38148.348,2,6,UnitedStates_030223212_56495,4
636,3209,45.76452,11050.304,1,6,UnitedStates_030223203_962071,2
637,3209,34.117588,0.19514039,1,6,UnitedStates_030223203_134352,1
638,3203,80.62189,4178.528,2,6,439633861,2
639,3211,33.901634,4103.38,2,6,383361979,2
640,3202,42.450626,160203.02,2,1,823791824,5
641,3203,46.796665,27733.9,1,1,439633851,4
642,3212,40.25818,0.0,2,3,981379668,1
643,3208,24.635962,72885.945,1,1,890565513,5
644,3213,69.44697,179234.45,2,1,1027115453,5
645,3210,30.745453,0.48133028,2,6,1119191604,1
646,3212,48.97914,42557.47,1,1,UnitedStates_030223203_33809,5
647,3203,65.81786,103014.72,1,1,439633857,5
648,3203,59.401268,11011.618,1,6,439633853,2
649,3208,78.84947,0.0,2,6,923841173,1
650,3209,26.723364,24639.89,1,1,UnitedStates_030223203_990409,4
651,3209,57.473705,0.0,2,6,650256079,1
652,3212,69.53666,30421.014,1,6,1125938201,4
653,3202,36.252934,1866.4338,1,1,823791824,5
654,3212,25.646093,2026.7483,2,6,UnitedStates_030223203_83603,2
655,3213,27.66339,34032.14,2,1,386882348,4
656,3202,60.42769,10096.559,2,6,225789484,5
657,3202,50.708412,59541.055,1,1,823791824,5
658,3203,53.928917,44663.145,2,1,439633866,4
659,3208,32.82448,11260.375,2,1,868046406,2
660,3213,52.170536,46816.8,1,1,1027129672,4
661,3202,16.596355,99.7028,2,1,1020931924,5
662,3211,58.44528,0.10535686,2,6,114136334,1
663,3209,61.798325,16840.023,1,1,UnitedStates_030223203_578895,3
664,3202,59.202065,11515.123,2,6,1020931924,5
665,3208,75.87184,31419.717,1,6,935005978,4
666,3208,31.230656,8524.407,1,1,912444336,2
667,3203,16.567913,823.09937,1,1,439633864,1
668,3203,69.74236,11015.337,2,6,439633853,2
669,3208,50.608204,0.058531806,2,6,712348250,1
670,3213,35.90339,29753.38,2,1,58366895,3
671,3208,84.46861,5123.04,1,6,864175710,2
672,3213,32.167347,20286.049,2,1,835059542,3
673,3202,55.51614,21170.396,1,1,225789484,5
674,3202,20.907879,104936.08,2,1,UnitedStates_030223203_236094,5
675,3202,9.86377,0.45967093,2,6,225789484,5
676,3211,53.49004,0.01186102,2,6,58431589,1
677,3203,40.149704,38658.42,1,1,439633852,4
678,3210,26.46588,15972.496,1,1,UnitedStates_030223203_688734,3
679,3212,32.683235,54302.28,1,1,UnitedStates_030223203_684213,5
680,3203,25.309784,40858.01,1,1,439633851,4
681,3203,47.330788,15726.245,2,6,439633858,3
682,3211,69.785385,6893.1694,1,6,330297912,2
683,3209,78.56834,20724.246,1,6,948784998,3
684,3202,44.50837,76950.15,2,1,225789484,5
685,3202,35.471687,43857.824,1,1,225789484,5
686,3211,72.875725,13432.405,1,6,330162530,2
687,3212,70.430695,51668.207,2,6,1228107592,5
688,3213,76.5784,26213.562,2,6,58366895,3
689,3209,59.818935,45805.6,2,1,UnitedStates_030223203_412292,5
690,3202,30.339571,19451.604,1,1,823791824,5
691,3203,82.884285,52848.68,1,6,439633857,5
692,3208,62.473328,120520.914,1,1,862853480,5
693,3212,19.270567,1.7959743,2,6,UnitedStates_030223203_189277,1
694,3210,64.82178,4910.564,1,6,1153391345,2
695,3203,44.558083,0.0,2,6,439633867,1
696,3211,51.190735,7126.3145,2,6,1027129708,2
697,3208,46.128155,44576.547,2,1,857918456,5
698,3213,41.0426,163806.12,1,1,UnitedStates_030223212_37144,5
699,3208,44.63614,16190.0205,1,6,229759862,3
700,3212,76.97671,15063.557,2,1,819941030,3
701,3202,33.74682,3938.434,1,1,225789484,5
702,3211,54.393105,92903.05,1,1,105360165,5
703,3208,40.50049,19586.008,1,1,1285904337,3
704,3209,86.8671,11995.42,1,6,949130973,3
705,3203,41.7919,25977.506,1,1,439633851,4
706,3213,32.68987,0.0,2,6,1179487949,1
707,3203,64.66456,1805.1243,2,6,439633864,1
708,3210,16.901114,787.07733,1,6,812992759,1
709,3210,32.27681,15964.82,2,1,UnitedStates_030223203_694400,3
710,3212,22.915905,2142.06,1,1,58414465,2
711,3209,98.76227,9753.844,2,6,948741670,2
712,3212,16.826305,0.0,1,3,368787449,1
713,3209,53.444466,19158.79,2,6,UnitedStates_030223203_278287,3
714,3213,57.52109,32392.207,2,6,UnitedStates_030223212_26910,4
715,3211,63.813675,40026.48,1,1,59527138,4
716,3213,75.442184,0.0,2,6,1027129701,1
717,3213,60.923286,16568.117,2,6,409620855,3
718,3212,61.40153,28024.457,2,1,UnitedStates_030223203_423121,4
719,3202,43.03648,31469.047,1,1,823791824,5
720,3202,73.4328,6648.7134,2,6,823791824,5
721,3210,50.674046,101430.86,1,1,1118802632,5
722,3203,17.707357,0.08706334,2,6,439633864,1
723,3208,32.553024,17247.736,2,1,398982753,3
724,3202,58.818317,11116.445,2,6,823791824,5
725,3211,37.55362,13562.371,2,1,380522019,3
726,3212,98.02788,23930.95,1,6,369212706,4
727,3202,44.699112,60639.207,1,1,717902785,5
728,3209,63.073868,7376.2314,1,6,945237878,2
729,3208,63.63733,3759.44,2,6,1153117274,2
730,3212,22.547478,0.13261689,2,6,441353425,1
731,3209,51.88096,0.0,1,6,6744350,1
732,3211,29.26407,17352.16,1,1,59452202,3
733,3210,38.36017,99273.766,1,1,1050881767,5
734,3213,55.66976,41776.445,2,1,UnitedStates_030223212_18720,4
735,3208,58.866814,11385.267,2,1,727494096,2
736,3213,48.551918,43636.492,2,1,1027115446,4
737,3208,44.91439,20079.473,2,1,876094978,3
738,3202,36.591896,17629.754,2,1,823791824,5
739,3211,59.464466,51942.56,1,6,1023812392,5
740,3203,26.527805,18498.81,1,1,439633858,3
741,3210,45.27557,3407.1257,2,6,1126503471,2
742,3210,45.757664,3456.9355,2,1,1160769456,2
743,3203,26.441622,561.41504,1,6,439633864,1
744,3202,40.28238,69610.65,2,1,225789484,5
745,3213,33.57727,18459.914,1,1,58366895,3
746,3212,65.52078,42562.3,1,1,1189712094,5
747,3202,41.598465,26525.102,1,1,UnitedStates_030223203_236094,5
748,3212,22.197773,15976.945,1,1,374048690,3
749,3203,65.82181,41682.246,2,6,439633851,4
750,3203,50.582874,70258.73,1,6,439633857,5
751,3211,46.37785,29447.314,1,1,69117939,4
752,3211,13.916901,679.52094,2,1,UnitedStates_030223212_20249,1
753,3212,32.10182,86673.25,1,1,UnitedStates_030223203_867367,5
754,3202,44.96734,46052.645,2,1,823791824,5
755,3211,65.90671,13987.248,2,6,665211371,3
756,3209,24.88762,6285.415,1,1,UnitedStates_030223203_223578,2
757,3203,32.2201,1451.7177,2,1,439633864,1
758,3211,42.189568,5662.763,2,1,59449689,2
759,3212,20.126312,12900.42,1,6,1287369874,3
760,3203,34.706245,47715.71,1,3,439633851,4
761,3202,76.62923,59218.266,2,6,823791824,5
762,3213,71.0813,20578.049,2,1,58366895,3
763,3213,40.081856,21603.309,2,1,58366895,3
764,3203,65.79556,14825.123,1,6,439633858,3
765,3212,49.18979,122474.21,2,1,854915769,5
766,3202,50.585964,43672.42,2,1,823791824,5
767,3213,53.340057,80651.49,2,1,386884144,5
768,3211,64.659424,5927.982,1,6,386848303,2
769,3203,82.20184,48795.88,2,6,439633857,5
770,3203,55.057507,30574.908,1,1,439633851,4
771,3210,65.36441,5.168014,1,6,302745916,1
772,3208,39.032604,2949.7573,2,2,1058425383,1
773,3211,13.517677,16872.547,2,1,544051568,3
774,3210,16.699997,0.40738177,2,6,1126503477,1
775,3203,72.3141,1195.2443,2,6,439633868,1
776,3210,50.45027,24180.72,1,6,UnitedStates_030223203_910650,4
777,3202,57.7121,65693.63,1,3,823791824,5
778,3202,62.90188,24067.227,1,6,225789484,5
779,3202,63.635445,15619.488,2,6,823791824,5
780,3208,49.95813,47843.254,1,1,1211475532,5
781,3202,44.964867,43143.484,1,1,823791824,5
782,3213,47.724453,8757.231,2,1,381562273,2
783,3203,34.345135,20717.014,2,1,439633858,3
784,3203,18.944788,1192.0338,2,6,439633864,1
785,3208,16.34924,10845.476,1,6,731826094,2
786,3213,47.868954,41257.133,1,1,UnitedStates_030223212_33773,4
787,3208,43.207703,0.0,1,6,UnitedStates_030223203_1006168,1
788,3208,73.401375,27754.617,2,6,825288504,4
789,3203,71.19038,8614.05,1,6,439633853,2
790,3213,27.894726,54333.105,1,1,UnitedStates_030223212_65486,4
791,3208,13.328747,0.0,2,6,1289843274,1
792,3202,74.89729,45679.176,2,6,717902785,5
793,3211,59.234386,12571.404,1,1,1035859371,2
794,3211,28.903812,54804.445,1,1,414491061,5
795,3208,58.13698,14206.542,1,6,1153629475,3
796,3203,39.515446,0.0,2,6,439633864,1
797,3208,53.42553,0.0,2,6,868745526,1
798,3208,60.159473,21545.408,1,6,912774407,4
799,3213,23.225018,33741.06,1,1,UnitedStates_030223212_110387,4
800,3212,27.439356,19359.031,1,1,1272587599,4
801,3210,66.36808,8263.724,2,6,UnitedStates_030223203_977330,2
802,3203,58.355095,12801.913,1,1,439633858,3
803,3211,90.718,14478.693,2,6,1179488016,3
804,3211,50.338936,9660.676,1,1,686982329,2
805,3202,34.602478,30421.855,2,1,225789484,5
806,3208,35.25097,17713.18,2,1,703993070,3
807,3203,12.217289,8418.553,1,6,439633853,2
808,3210,24.784403,3373.2974,1,1,1126503471,2
809,3211,72.86787,21957.26,2,6,59450017,3
810,3202,72.593155,9871.966,1,6,225789484,5
811,3209,54.55667,877.08453,2,6,1047485178,1
812,3213,56.7937,26039.691,2,1,58366895,3
813,3202,73.73619,54871.07,2,1,225789484,5
814,3208,20.283445,1771.6879,2,6,1134103332,1
815,3203,30.848135,30835.297,1,1,439633863,4
816,3208,31.941813,36112.117,1,1,765220953,4
817,3212,18.941114,22016.54,2,6,162764031,4
818,3208,81.48494,10085.433,1,6,863212428,2
819,3213,45.509914,142919.08,1,1,UnitedStates_030223212_28403,5
820,3210,31.65389,17835.113,1,1,1153482098,3
821,3208,65.627686,11614.658,2,6,1290165660,3
822,3203,76.96879,17895.941,2,6,439633858,3
823,3212,61.046394,38744.754,1,1,373711085,5
824,3210,63.866573,22646.146,2,1,UnitedStates_030223203_238652,4
825,3203,57.202198,20890.96,1,6,439633858,3
826,3202,36.260136,14991.094,2,1,823791824,5
827,3202,24.607548,0.2711361,1,6,717902785,5
828,3213,27.378014,23078.686,2,1,835072594,3
829,3208,34.579,0.0,2,6,915472003,1
830,3212,56.821846,17326.46,1,6,1188355695,3
831,3213,38.82887,37597.215,1,1,UnitedStates_030223212_116533,4
832,3203,64.19972,43335.402,1,6,439633866,4
833,3202,23.045683,105635.734,2,1,225789484,5
834,3202,47.92323,0.0,2,6,823791824,5
835,3211,55.32227,57020.152,1,1,400273875,5
836,3202,46.614212,79417.445,1,1,823791824,5
837,3210,60.079117,0.0,2,6,1160769460,1
838,3203,68.65041,0.0,1,6,439633865,1
839,3211,33.717915,45230.42,2,1,59452192,4
840,3209,48.799896,1313.056,2,6,1155028837,1
841,3209,51.016335,9515.422,2,1,856176514,2
842,3203,24.007841,0.0,2,3,439633864,1
843,3208,58.0455,23588.09,1,6,731883681,4
844,3202,21.31448,0.0,1,6,823791824,5
845,3212,45.86973,22397.78,2,6,443308724,4
846,3213,50.984142,51802.61,2,1,1027129674,4
847,3211,23.56065,18398.291,2,1,380192445,3
848,3209,64.781235,6221.3906,2,6,690749424,2
849,3212,65.2965,11967.023,2,6,895596548,3
850,3202,54.01967,3639.8801,1,6,823791824,5
851,3211,54.422783,18400.309,1,1,72348867,3
852,3211,64.0537,14270.38,2,6,381594207,3
853,3203,74.50546,55734.598,1,1,439633857,5
854,3212,61.908688,0.009208862,2,6,UnitedStates_030223203_916881,1
855,3202,64.73052,4721.8506,2,6,225789484,5
856,3210,34.698765,142471.64,1,1,UnitedStates_030223203_110724,5
857,3203,51.079903,20355.004,1,1,439633858,3
858,3210,81.41424,31249.29,2,6,UnitedStates_030223203_149309,4
859,3203,43.639988,52317.566,1,1,439633857,5
860,3203,35.544556,0.0,2,6,439633867,1
861,3210,68.046234,20709.666,1,1,UnitedStates_030223203_22058,4
862,3209,86.355545,6330.371,2,6,UnitedStates_030223203_967625,2
863,3203,43.689457,0.21862991,1,6,439633864,1
864,3213,77.88645,22662.588,1,6,58366895,3
865,3213,84.01778,22052.854,1,6,58366895,3
866,3209,65.936874,68305.13,1,6,1241712306,5
867,3211,59.831875,0.14817537,2,6,558518721,1
868,3208,69.60345,31818.787,1,6,676201768,4
869,3212,29.203228,24719.023,1,1,1171589012,4
870,3212,30.11509,39059.85,1,1,444152575,5
871,3211,42.85387,38359.473,1,1,656595907,4
872,3203,58.45476,15351.788,2,6,439633858,3
873,3202,30.373037,8308.122,2,6,823791824,5
874,3211,53.67486,221460.58,1,1,59255039,5
875,3208,39.674274,20328.734,2,1,938741406,3
876,3213,47.80954,26969.924,1,1,58366895,3
877,3212,41.164932,43487.47,1,1,440879679,5
878,3209,25.32008,130917.91,1,1,948478578,5
879,3208,47.91544,34771.3,2,1,731883683,4
880,3211,25.755304,78443.1,1,1,677584523,5
881,3211,23.071293,27078.273,1,1,1016997479,4
882,3211,53.558105,36447.98,2,1,UnitedStates_030223212_642,4
883,3212,9.812756,0.22376357,2,6,369575354,1
884,3210,31.803032,8973.721,2,1,58424480,3
885,3209,75.080605,11562.897,1,6,1233450462,2
886,3209,68.159996,61683.27,1,6,1260639301,5
887,3213,21.601856,0.0,1,6,UnitedStates_030223212_105602,1
888,3208,34.399727,7388.906,2,1,644854354,2
889,3212,81.466995,42065.34,1,6,737635997,5
890,3209,46.446846,12538.702,1,6,UnitedStates_030223203_368079,3
891,3202,52.479076,45131.402,1,1,1020931925,5
892,3208,28.884655,0.0,2,6,1050512236,1
893,3203,34.48367,101837.76,2,1,439633857,5
894,3209,86.94427,27280.77,2,6,UnitedStates_030223203_812270,4
895,3212,43.006546,0.0,2,3,376781300,1
896,3202,89.85692,16713.828,1,6,823791824,5
897,3209,36.113167,68264.11,2,1,891136878,5
898,3210,60.527493,35679.68,2,1,UnitedStates_030223203_900231,5
899,3211,80.61453,0.0,2,6,632588009,1
900,3213,40.099236,33807.7,2,1,UnitedStates_030223212_104752,4
901,3209,42.993385,27377.729,1,6,724430818,4
902,3213,28.248907,0.0,2,6,1027129693,1
903,3203,74.8961,93461.04,1,6,439633857,5
904,3211,22.645878,21664.195,2,1,58431587,3
905,3211,70.55077,99755.88,1,1,69000337,5
906,3209,80.80217,31243.24,1,6,1023023140,4
907,3202,47.67611,50218.164,1,1,225789484,5
908,3208,49.726562,2189.408,1,1,1058425395,1
909,3203,41.379387,49448.36,1,1,439633857,5
910,3213,51.34492,80412.33,1,6,1235876967,5
911,3210,27.979023,0.0,1,3,991968116,1
912,3213,37.006207,0.0,2,6,1027129695,1
913,3203,70.52856,9449.221,2,6,439633861,2
914,3208,12.884823,2730.9119,2,6,1289800823,1
915,3210,17.820822,0.28662163,2,6,UnitedStates_030223203_1032960,1
916,3208,84.17903,165650.28,1,1,857815636,5
917,3208,70.50067,13420.714,1,6,1285557195,3
918,3210,69.46689,33860.848,2,6,71175198,4
919,3202,73.990555,8627.354,2,6,823791824,5
920,3203,40.950775,0.17804751,2,6,439633868,1
921,3202,39.61238,48790.574,2,1,823791824,5
922,3209,42.173798,3357.1272,1,1,UnitedStates_030223203_650872,2
923,3210,48.873207,54385.203,1,1,UnitedStates_030223212_89723,5
924,3202,95.65668,91694.234,2,6,717902785,5
925,3203,35.602676,1506.6478,2,3,439633867,1
926,3212,49.28638,0.0,1,6,443531128,1
927,3212,56.252434,70995.33,1,1,1287349085,5
928,3208,66.13548,19425.945,1,1,917472566,3
929,3212,50.119064,28160.318,1,1,1086041839,4
930,3203,22.865416,0.0,1,6,439633867,1
931,3211,43.909534,24425.11,1,1,1298600321,3
932,3209,55.601604,23113.885,2,1,921352399,4
933,3208,27.949774,0.10501536,2,6,UnitedStates_030223203_57969,1
934,3211,78.82311,0.045936167,1,6,908829078,1
935,3202,56.32832,55643.3,1,1,717902785,5
936,3202,55.939396,1112.3036,2,6,823791824,5
937,3203,34.13539,6007.604,2,1,UnitedStates_030223203_1072837,2
938,3211,42.971928,21659.857,2,1,58431587,3
939,3211,43.829456,55803.1,1,1,105360165,5
940,3211,46.683716,25086.334,1,1,58431587,3
941,3211,62.645493,83876.16,2,6,30260210,5
942,3202,39.78296,944.3492,2,6,823791824,5
943,3202,39.1682,61464.82,2,1,225789484,5
944,3212,32.27706,19605.275,1,1,716797160,4
945,3208,42.391357,64602.266,2,1,867977493,5
946,3210,41.08454,19514.67,1,6,UnitedStates_030223203_395050,4
947,3209,21.746992,0.0,1,6,492676201,1
948,3210,9.490612,9286.884,2,6,UnitedStates_030223203_644719,3
949,3202,65.218285,17644.623,1,6,823791824,5
950,3211,69.03108,53093.945,1,6,110565918,5
951,3202,63.569912,56193.973,1,1,1020931925,5
952,3211,58.763565,20749.107,1,1,817334396,3
953,3208,67.54239,17209.105,1,6,762306442,3
954,3209,22.594776,35492.816,1,1,965079443,4
955,3211,55.652847,25047.82,1,1,58431587,3
956,3208,73.082855,105347.195,1,1,733841578,5
957,3202,60.028027,0.003109033,1,6,823791824,5
958,3213,41.129078,3679.4548,2,1,586983795,2
959,3209,23.276342,17597.5,1,1,949379633,3
960,3211,31.412472,47036.094,2,1,UnitedStates_030223212_98894,4
961,3209,37.39559,25845.395,1,6,1153603516,4
962,3212,24.635534,5762.421,1,1,903913630,2
963,3210,41.01807,25757.67,1,1,UnitedStates_030223203_1004837,4
